9436 26848
6540 1952 -502
5258 6710 -156
7540 627 714
8192 5305 808
7455 2792 -724
7760 7570 -361
2565 5419 346
5777 6307 -10
4475 5498 -877
5319 2978 861
5717 5483 -143
8654 2638 -37
6877 7258 984
4993 81 -131
3520 833 -371
1251 2417 -176
5682 784 -593
5257 5622 84
537 7486 -432
678 184 578
8122 2440 -228
8251 5568 855
3435 2001 242
2238 1865 424
2803 6779 -73
3696 2172 741
5788 7944 83
2674 7436 -138
189 1219 390
6643 801 -124
8703 3114 308
476 3751 549
3125 7589 565
3315 2122 -12
2818 5885 -600
4545 7638 -92
879 3692 556
328 4466 -700
7650 6960 547
9122 6182 -981
8183 4496 909
6414 540 -917
462 3674 -205
2670 4923 362
5223 97 830
8930 3160 -728
4097 4216 -360
354 6648 359
6034 6981 342
4186 1351 458
3548 321 -332
953 724 -487
5149 4657 -994
5782 5868 186
476 1018 -189
447 2204 -192
3046 5675 235
2863 9094 400
7157 7278 -299
3877 3422 -328
118 5117 -568
509 449 -471
2130 7688 -819
4835 3878 -593
1364 3067 942
8216 8437 992
6341 495 -814
2132 1567 838
4736 2066 -444
8584 9423 -411
7510 5734 -676
6352 6770 -730
3909 3343 -816
6695 5641 -371
7614 1810 -270
69 5980 -143
8607 8042 205
5952 8924 786
8339 3616 -616
3416 7724 231
6547 2851 222
243 4311 387
6863 9298 -133
3406 3622 31
1438 7098 -146
6213 253 433
943 485 349
3634 3168 42
1062 4310 157
7243 5548 -81
9322 4422 -726
5628 9174 755
8998 3042 -356
3405 3026 -434
2884 6369 230
8488 5856 -342
1454 7183 511
2448 1927 788
4260 6999 474
7217 7580 420
1644 8965 -684
3075 5995 922
3428 6297 406
3712 6218 741
3188 1444 982
4461 2522 -182
7953 5783 375
7494 7282 -76
3991 1675 -648
3716 6512 644
2649 3562 517
5311 4914 -13
8711 4344 851
5240 9040 412
4904 1183 340
2725 24 -325
4489 9311 -349
136 4787 48
2102 2125 940
1768 4724 211
6536 3659 -781
3580 6171 -493
1031 4718 568
6358 5449 -961
3430 8752 -707
5534 9156 928
2225 3096 673
581 995 -31
5287 9410 23
1152 2802 357
8691 7637 -487
2535 2581 499
8188 8051 434
730 6226 -354
4886 5993 -467
6962 6138 524
6264 6984 -636
2249 5839 -746
5263 5236 -44
7800 938 -409
1998 2536 -220
7379 4036 957
410 4965 424
1479 7621 -808
6223 7665 -843
7489 6858 843
4001 8151 -717
5168 68 -97
1935 7361 -239
1178 2399 -212
2277 4855 -580
146 6106 632
4881 1309 448
2068 5780 908
2924 2898 800
2526 7734 -964
2773 8821 895
1051 2544 -195
364 7303 -427
7313 5995 -911
2236 4322 -494
6943 5629 712
6995 3708 569
2500 5303 -46
8934 80 750
4750 3068 -807
1291 8322 -568
5955 3268 780
7769 1458 -394
7136 227 865
1906 2982 429
5976 9307 -478
593 8989 257
7094 6404 -988
6445 5554 -485
8151 990 -438
5037 4299 -574
880 1070 71
97 2882 -474
8533 2719 783
2979 8534 -293
3987 8008 -740
3473 1660 -786
2495 4542 -146
512 1090 434
7172 6101 -785
3426 9245 -565
8402 9324 655
4154 3491 -504
2580 2809 -147
1228 2533 355
8726 1791 -623
5432 260 233
3876 6759 569
4181 6921 111
3220 8949 832
8944 3109 -350
7254 703 70
872 9048 891
8041 5010 149
4908 8435 290
5643 5958 -580
3448 2106 -378
4511 7586 343
7679 5494 664
649 6385 -976
961 9256 -470
2159 81 -980
3180 2039 931
163 5392 160
6561 6553 -638
8707 1723 -876
7876 2716 -226
4331 2214 -21
9013 7931 88
6499 3557 925
1419 5688 -69
9205 4021 95
1589 1640 196
6908 379 -30
7208 3898 776
5569 3064 394
507 210 179
895 4404 -603
4414 8822 -705
1513 731 863
1401 9251 340
526 956 940
5604 6631 -307
3060 1817 -907
7137 4913 247
5986 6022 199
6901 4126 107
7984 3081 -181
4509 6106 -485
1224 1884 -407
4435 4177 -171
7937 6635 503
8031 8431 -963
8896 8528 -66
6410 9328 -558
1535 6083 -965
9070 3734 -881
719 7377 -352
7092 7322 -777
9225 8452 526
2437 7948 -434
6615 9155 884
3043 9320 -435
9016 6519 -302
5017 6838 587
281 7155 -589
4697 7526 -688
579 7892 559
971 7805 754
8492 448 223
1192 7741 -969
1139 657 -470
6864 8774 -543
1797 1618 -233
2757 5482 -545
6394 6943 -824
5212 3134 850
4461 2508 955
3182 2921 -700
7983 7854 -967
1068 5476 -74
4617 5111 -632
4438 2280 -389
5823 630 -824
6604 5044 422
8420 4238 -427
3676 91 167
3995 7432 -627
3173 6939 -498
8596 8939 701
5308 3807 595
4392 6103 862
4388 4114 -89
6989 6075 861
403 3805 -630
5338 5850 589
343 8223 792
8114 1773 658
5393 5410 662
6452 9145 928
4671 6968 -662
1679 2247 -324
256 1246 -1
473 1587 -880
44 4001 515
7320 8187 -396
749 152 -902
2882 5916 908
3213 3061 240
2791 5033 528
8265 6378 -119
7758 1570 -311
6402 1242 349
764 8924 515
2874 2979 270
8915 5970 934
6400 7560 -143
7099 3202 359
2133 3408 927
7739 7996 602
4945 6841 216
1621 7347 116
4571 1819 -433
8795 2362 552
1134 110 -350
1344 8113 824
7245 9374 453
554 9141 -463
5785 8437 -696
2378 7513 -966
6439 6799 -608
8269 4007 799
5011 6064 838
3261 1301 747
2316 7418 -231
8708 453 749
2981 9223 -277
3994 2102 730
1042 415 567
1650 7289 -506
1772 5152 -487
6027 8009 -564
1969 50 178
1891 7176 679
3234 5381 -153
5164 6687 149
1774 9226 -247
4540 8628 -782
5014 1414 169
33 6265 -633
3570 4619 -920
1942 3349 797
4469 5661 50
9097 5748 895
4364 4678 -884
1809 6812 -118
6417 1108 -332
3114 7502 499
7169 2479 257
1912 6147 350
6489 5879 430
5566 6135 -90
8764 1930 -292
2452 7490 240
5595 8581 -765
1778 5072 -832
9270 6990 -104
2548 4983 -764
528 2705 -495
6984 4902 857
5997 178 438
1589 36 468
4312 8109 55
4881 6101 575
6415 868 -425
6196 7594 1000
745 7509 899
2789 4512 -125
172 97 -285
4916 7062 117
657 4027 633
7823 4713 -586
4986 956 -692
3638 3744 -941
258 4437 -109
5699 6558 427
7174 9094 439
3671 8434 93
8935 6948 674
3867 7359 228
8165 4249 -481
2093 759 -132
4268 6103 483
2087 8215 -738
6902 1603 -50
6370 757 221
7348 6046 -249
5647 7982 -786
2230 137 -301
5370 912 -547
9059 2485 -143
3021 438 212
185 57 -909
5244 172 -705
9131 9074 865
6255 8926 -483
1527 7316 -58
1040 7230 528
1885 2046 700
3253 3715 96
4624 5406 -95
5796 639 568
1741 2836 -167
2093 4805 737
6228 9113 -567
5704 360 -26
5514 8663 -956
3975 8738 683
6753 185 -339
354 7655 334
6478 5318 -450
3382 7536 -544
4583 8860 -313
1553 8270 -552
6835 8049 -578
1289 6961 -311
493 8006 -441
8750 3304 -284
7460 1147 -601
147 9327 222
220 8076 62
5258 273 -549
1843 3636 586
5851 8475 -636
2786 5469 414
6150 5113 797
2532 1895 -421
2093 4335 312
9067 7157 -822
4463 2248 515
3090 6089 502
7373 5337 674
419 9300 762
2901 2804 -890
3688 9207 -219
5651 1232 -565
3819 6788 252
4314 3841 -191
2080 5241 -155
4554 4837 -335
2944 4431 -242
7670 985 893
5475 4086 -96
8984 4939 762
1140 4575 672
7906 741 -72
7993 9014 -450
5238 1304 912
6097 6234 -21
2472 3295 -414
5283 2376 341
7018 2048 508
8759 1706 478
9028 1917 -477
8777 1250 -498
918 7670 55
4228 3198 307
7380 8024 677
9179 9271 -273
2367 3748 -238
4214 2611 -636
1145 6907 132
6586 5214 54
3438 7399 -497
6252 4085 708
1296 2758 670
4690 8465 -353
979 2266 325
3662 1498 -319
9293 3342 232
8090 911 905
1769 8747 -427
8909 1543 -247
8643 4112 -646
2814 4686 900
1475 8156 -575
606 8381 325
8575 287 912
7084 8258 570
5876 392 -329
5789 2720 -441
6892 2444 -809
9004 3306 -383
4131 131 -614
7119 640 602
7779 3516 512
3410 7868 -190
5322 2116 109
2447 2139 599
3695 648 -373
5907 8976 142
3687 3241 -606
2373 5034 884
1626 6988 -408
4183 3133 -512
6675 3483 992
7712 3633 468
6688 2611 -418
2306 874 -506
5053 2025 674
8070 4757 251
3780 8262 466
3564 6177 -979
88 6165 -817
455 5304 -685
219 1566 947
525 1668 -517
8100 1327 839
9003 4036 -186
584 9361 849
4594 8676 -719
9351 8813 -913
9121 4664 28
5326 7695 331
2006 1824 348
7513 4265 37
2885 3183 -972
6954 452 839
994 2816 -299
6817 5795 60
2752 3547 -987
8755 572 -365
5086 6002 -571
3981 341 -481
7953 8933 -721
6228 6038 799
7048 728 -668
2442 3725 -26
6898 1813 -375
3976 924 287
1365 1733 -438
7789 402 -597
7515 7415 515
1828 8782 427
6901 1465 -323
6557 5404 -937
765 7440 422
1826 8576 179
4064 149 -687
6682 6478 592
5961 8421 -741
3763 4403 500
9194 7577 33
1785 8900 128
173 6449 -752
6771 8960 119
6611 2772 -840
3189 8905 238
3476 8382 -431
7879 3705 519
6602 8323 168
5611 6540 -613
4761 7998 -326
771 6429 -462
5807 1087 647
5544 5356 -438
4494 6314 34
8126 8612 154
8832 3856 -626
6745 5558 964
8443 3980 -271
8268 7885 -68
2407 943 -502
5142 2510 546
9246 3413 -8
4092 9382 178
8452 9116 699
3145 109 -861
5217 2201 -686
2193 196 -237
6850 5520 -773
2258 3383 -79
682 7280 -702
5827 623 -327
7610 4426 930
336 1178 43
2079 2639 897
4602 3303 -474
1814 6169 294
320 6474 -58
3847 7050 131
1504 572 -575
3543 7911 386
6611 4783 911
6471 9243 -752
8726 6298 -404
4207 5113 -975
4003 8207 187
2214 1257 390
7494 3019 142
6203 9011 -646
705 7481 313
3972 61 915
6818 2718 749
5719 8843 -740
626 3896 995
3512 9025 49
4694 7125 264
7461 4895 -662
5210 6854 900
7568 7425 -808
379 2778 837
2947 38 843
7504 8834 -319
2154 1913 -888
6843 5469 216
6040 6920 754
1819 5576 -847
7924 4606 20
9428 4369 304
5427 5339 -958
2438 9195 518
7455 1677 888
7784 2781 -335
9146 2664 774
1332 6911 -104
3862 7164 -724
5420 5981 -203
595 9301 -969
5367 1114 -682
8982 1007 -635
5177 3722 -178
8021 4128 987
8808 5276 529
1535 1439 -499
412 6367 169
531 3850 -540
6096 3674 -419
8728 2594 -352
2301 4819 643
6110 1655 -413
482 9390 599
9260 3288 -684
6334 498 3
7996 6326 234
1979 1629 -631
3409 6852 -647
6033 6689 332
4151 2198 -231
5067 8949 -687
3662 448 784
6678 3663 -901
8170 4754 430
3054 6827 -500
7712 6221 479
1172 1912 -486
7812 980 967
3948 8770 -189
8767 7145 -105
5918 4171 379
2008 5858 -229
4413 961 611
5812 6763 941
4840 9004 307
6499 7076 651
2316 3169 281
645 1981 867
5667 8977 953
7049 3682 -974
3737 9125 -784
6106 2302 -70
8013 6289 -691
3660 6158 -899
5247 740 195
8406 2351 -807
5802 2520 175
4631 3145 867
8761 3656 -451
1357 8683 -579
4689 4667 332
3032 3562 198
5921 2645 -992
8114 6705 -724
940 5747 -578
770 495 853
5681 6094 750
3244 2387 -662
573 7080 797
2208 1215 -141
517 7590 300
9042 1201 -255
313 430 -441
4130 7750 722
3374 9129 390
1477 1165 -873
6279 7467 394
7848 1816 -107
4044 1423 749
3775 5696 -177
1156 7723 -189
1161 7667 371
6342 1510 -230
7468 6233 -837
6224 3453 -202
5461 289 73
3640 2785 448
8797 4867 -46
2197 2387 -332
7731 1381 -270
9259 4356 273
7925 3880 299
8236 260 523
5326 8432 -98
4612 8012 679
8622 2167 691
3300 2917 837
4400 915 169
3576 1434 77
862 5326 697
9165 2769 347
8608 738 871
6799 6267 -914
2255 4494 766
3858 2339 926
6840 3519 -592
2840 8670 -607
3693 2623 -554
7137 4953 567
3084 652 269
7450 7497 -808
7330 9216 -704
1808 4731 -830
8790 5233 -965
8541 6626 -488
5465 1953 -815
1696 2783 -119
986 7938 -214
6462 7712 6
5783 1097 -28
7319 5858 -688
1235 8054 -555
4524 3512 690
4403 5265 -377
6763 6397 -107
7760 6262 886
5563 850 365
7689 3060 -225
4339 7774 992
3695 8975 -266
2354 5092 -948
930 8887 -623
2658 5037 -247
9376 3204 59
6439 9348 877
2697 2554 599
2192 9071 -315
7065 518 -850
1969 7318 463
4672 8790 -25
991 4585 -701
4497 7136 118
3640 8622 -850
7756 8935 -21
1708 5201 -870
3782 2412 -495
6596 3178 -246
1547 3959 -716
2037 3368 62
147 8233 584
3884 6261 710
8708 5056 -299
5696 2321 844
925 932 -749
6356 3889 -732
8977 6377 390
6910 8950 281
3842 5890 -423
8033 8386 -703
7826 4267 890
657 4263 -226
3877 5863 69
8583 5538 543
4235 8131 323
8652 8168 -280
8330 731 -312
7659 6560 867
2812 2620 -465
8621 1176 -814
1646 5142 675
4504 8716 62
8761 2504 105
8408 62 118
9259 1527 -960
794 6406 -741
98 4210 713
4266 5570 538
4285 767 -95
4954 6992 -632
9432 1544 845
2555 7829 -803
3342 4728 612
7754 2783 -593
6079 5792 824
55 3889 -767
2597 9268 506
4165 6366 713
2675 3020 -780
6933 8417 297
1934 9189 733
7770 8256 619
5030 840 -94
5803 4407 989
5814 9346 -522
9344 3260 -668
163 7494 656
1472 1943 -676
6113 7640 -665
8175 2923 443
5004 2739 -26
2469 3449 233
9287 1944 438
9037 5702 324
2197 796 -37
5302 2701 626
8057 6589 990
5058 7091 -524
8581 6616 505
4804 562 -340
230 160 123
352 5819 -884
5074 6952 -576
4926 3047 633
6571 451 699
8744 7905 551
7987 1973 86
720 414 449
2510 5989 394
4749 9332 -210
71 7130 340
3623 1143 672
180 4167 231
649 3566 -896
2308 2532 -983
2391 3694 796
2795 3163 -926
9043 6755 910
2866 4954 -797
3901 9431 292
5978 1700 -160
8104 1811 154
5948 3354 -570
1451 8720 782
6998 2309 -422
5130 8552 -97
6915 9190 899
2853 8600 11
2353 5634 286
6027 6868 -207
4051 716 -117
8864 8777 -779
8382 5723 -597
8117 4299 529
4561 1836 7
8900 543 270
4193 2473 26
8294 6284 252
2186 6399 -268
7107 4010 -452
1964 9342 -598
1333 42 -818
9080 6144 696
9116 3142 906
8442 9011 634
2249 1735 903
1299 920 -453
2534 264 -628
6256 3553 605
3009 1404 -519
8863 9325 -698
1882 6849 974
9020 2895 541
9424 2432 793
1373 4937 -575
5075 368 871
4392 5159 -225
9293 5356 463
8987 1651 269
1104 4975 -890
4955 4628 -893
3639 4672 439
3765 6136 -855
1699 8529 58
3941 793 -592
871 3246 313
3135 9373 377
4244 5950 -486
926 7164 370
5012 5004 113
9376 3991 119
6927 3927 -802
3506 1138 574
6015 1030 574
8148 4917 609
6541 4485 825
160 5143 -986
7261 3001 197
2990 8094 -356
862 793 509
5248 1560 -637
255 3331 -842
5021 5219 -660
2563 3345 -310
4833 9262 71
6886 2480 -799
6636 8892 -362
8916 4869 66
2090 6877 -791
7107 8280 247
1337 8244 754
603 5672 242
4607 2332 225
6284 1215 -162
2167 566 834
3513 7960 469
5111 4977 -41
4965 3560 310
3312 4921 187
5165 7637 -962
1128 5826 -574
7326 6809 -981
1450 717 789
8558 5789 -299
7047 7731 458
4228 3391 -325
656 5963 246
9339 1364 -614
5742 1409 -392
8958 1859 -795
5360 6243 -325
8098 2046 914
7371 5139 -67
714 4588 923
483 1375 852
6534 4587 -228
8053 3254 106
3809 3352 250
1610 6947 -547
1948 7434 64
1123 6764 -362
2336 5236 -419
5572 7055 -306
5417 7423 -324
261 2811 734
2236 8994 -873
8991 8092 -928
788 708 -590
6362 5519 -397
4532 5697 -668
8604 9155 509
4298 1683 -123
582 6426 -359
6724 7480 -352
4803 389 663
1394 8335 675
9043 2474 897
8664 5241 72
9036 9416 607
6342 2621 -36
9274 650 761
4768 5388 -733
6823 3483 -732
716 205 -137
868 3949 -409
5031 8610 -372
6334 3527 955
31 8352 858
5500 3067 249
3206 218 185
4949 4962 89
5486 55 -191
1823 5334 925
8531 1684 -7
265 407 610
7026 8091 -777
185 3775 262
4480 6581 791
586 8052 -829
5479 3834 -16
1726 3178 153
3159 417 654
2498 6830 -268
7654 2764 50
6795 6276 56
953 4075 910
857 7960 -555
3617 5464 337
4177 2481 546
5622 2084 -273
1601 394 702
722 1467 -623
1263 8182 49
1666 9407 -406
7415 730 -185
618 6468 -235
1649 7385 -540
3684 5232 176
1042 6338 11
5350 1122 -261
3086 7881 880
922 3320 -245
1248 4479 -613
6223 1317 698
4034 838 -947
7690 6068 -15
7046 6478 -926
8961 5702 580
1676 5324 -775
6274 8840 -888
6082 6949 376
3290 6017 268
5365 1603 140
1629 3077 738
6175 6538 146
1974 712 283
1215 1953 -322
8569 910 -226
2167 7829 855
1760 780 -762
3503 8702 -867
6911 4140 692
7713 3386 -780
2049 7292 -449
6600 1510 383
3226 2510 -110
1409 7566 61
5783 8216 397
1355 5602 -197
1962 8358 498
1170 6298 449
9215 6208 -694
3698 1948 347
7220 3940 -86
808 3452 -529
4308 7857 -90
7912 6760 672
4173 157 523
1401 2451 -728
9377 5138 -403
5597 6135 532
6787 1558 -195
1362 1812 -613
6628 8246 -35
4612 2579 748
5986 8175 509
4683 499 349
7311 1533 956
832 4507 66
7893 6442 717
6586 1919 -223
5321 504 148
6186 7427 11
9055 6874 295
8446 1763 -208
563 4803 676
653 2073 963
3844 5556 276
9144 8740 344
4849 3311 -738
7896 9359 -690
3310 7693 -526
8041 7005 -212
7900 4157 699
1001 4986 170
2867 6064 536
4481 4960 662
1202 5471 824
2017 4726 538
8146 4644 -64
8160 8041 -368
8406 8995 584
3344 1798 -715
6462 655 957
5173 4736 -558
745 3549 -730
6175 5431 -343
6624 5652 962
6624 2102 -398
7878 5344 164
7000 181 192
5421 9045 -53
236 165 84
6447 6029 -36
4924 102 681
1392 7951 299
6045 4654 -496
6742 6135 835
9197 3074 153
7724 3283 -516
1641 1174 869
5958 9420 -256
3618 2081 276
4537 3531 -598
1723 676 -41
2567 5414 3
7873 3251 551
3055 7346 881
7428 6535 263
2023 5884 -151
7969 5434 341
6399 5251 -471
6138 7829 -191
3203 8854 818
8331 5482 45
3981 233 743
6992 6623 361
4168 8041 862
6313 3686 -194
2454 7210 -482
923 9183 858
8369 6620 -15
3329 6226 -442
1637 8655 -184
6415 5303 -235
2111 1549 37
8594 4295 -348
3803 1297 662
1489 8624 549
2851 3213 367
6697 2139 -66
5631 8116 519
2164 722 347
7216 5495 617
4540 9232 47
8493 4212 -48
5787 8869 -199
3592 7636 739
9153 8499 -842
1981 8926 296
6849 4459 -446
776 7138 -763
2224 8815 -124
9273 230 461
3563 5073 -958
2031 902 958
7221 5782 -224
8003 9027 22
4562 4645 498
6517 8952 -699
114 1063 591
490 3328 -504
3472 6654 360
538 9397 -846
1206 7651 -972
1780 3658 -373
6661 7035 391
8059 2070 -259
5121 7429 -989
3060 4775 579
2059 8795 -743
5367 7847 -990
4813 8208 247
2814 452 -315
4782 3953 356
7654 2334 871
6158 2179 476
4600 4985 -699
8156 8325 -861
1536 5149 19
8400 1339 28
8386 7947 -89
9255 8953 633
9381 1581 -327
88 426 -314
3502 5422 -906
7979 6595 -482
5684 3189 302
4698 7485 -148
9268 254 825
5670 857 497
4943 5959 348
408 2569 291
6346 8008 419
2664 1219 -332
4268 4363 -300
4965 4891 -761
3087 3227 371
3520 4653 159
377 2385 -914
633 5723 -302
8695 4000 -303
2597 1913 -423
6566 1642 -202
7896 4158 355
1723 6254 746
5032 5860 1
6344 6732 309
8097 9027 -948
6631 3608 486
6286 5303 -371
5516 3770 -353
5121 7893 789
4328 5149 -386
8784 7025 449
1099 9389 -897
6859 25 -436
500 6382 163
5570 3670 -399
1302 8549 -909
1016 6104 -93
1821 9024 -411
3784 2586 -231
2729 7694 -229
8269 9307 907
4343 9155 -875
2878 7206 232
3081 115 -97
805 556 16
2119 3214 746
687 8763 -700
6659 7009 296
36 1797 -346
6123 4527 -872
7308 8667 -477
1339 2075 627
720 5746 985
1370 6116 574
8396 6204 681
7595 8606 355
652 6037 -908
68 8550 588
5539 7631 -595
3045 845 497
5362 352 463
7459 9134 254
89 2343 -983
458 7544 -506
3027 6307 84
2845 409 943
4725 1053 -35
6006 5253 697
7858 6700 -940
5655 3577 751
592 6884 474
8711 5865 -644
905 5475 -709
7868 280 845
7391 8289 -112
3228 5051 -72
5110 9053 -204
6226 8412 -74
3576 2055 533
9252 1806 -383
2430 5465 -546
6264 6466 -495
7665 7181 -330
6386 6170 3
8512 6613 769
4844 3958 432
7977 835 -933
8164 7630 631
3869 9389 261
2509 375 -720
7930 8116 702
5750 9216 -356
1270 7562 -152
6739 696 68
8867 1409 -699
2017 2179 -685
3202 8559 -560
3968 2456 -264
7378 6447 828
5637 7453 -394
251 838 -427
3784 4459 -435
2205 8782 142
809 8980 -454
4645 6000 -852
2041 4696 309
5936 6101 -889
7696 983 -681
1504 890 -626
4568 8515 -793
7100 6428 246
98 8152 -999
8549 2301 554
6413 834 -341
7181 9099 -582
8360 8035 910
5703 8522 421
8673 8575 -861
4171 3118 911
7371 2425 -616
4577 3965 859
